ANO_EJE,DEPARTAMENTO_META_NOMBRE,TIPO_GOBIERNO_NOMBRE,MARCO_PRESUPUESTAL,DEVENGADO_FONDES,MONTO_PIM,MONTO_DEVENGADO,Electores,Poblacion,PIMCC,DevengadoCC
2015,AMAZONAS,GOBIERNO NACIONAL,0,0,1015719752,990852136,228936,422629,0,0
2015,AMAZONAS,GOBIERNOS LOCALES,0,0,469211040,346030780,228936,422629,1059822,558561
2015,AMAZONAS,GOBIERNOS REGIONALES,0,0,672672311,623096442,228936,422629,10954817,8416612
2015,AMAZONAS,TRES NIVELES DE GOBIERNO,0,0,2157603103,1959979358,228936,422629,12014639,8975173
2015,ANCASH,GOBIERNO NACIONAL,0,0,1484046533,1281691779,661380,1148634,5475838,5432688
2015,ANCASH,GOBIERNOS LOCALES,0,0,1287641050,867729555,661380,1148634,20601707,10217027
2015,ANCASH,GOBIERNOS REGIONALES,0,0,1282511972,1042358400,661380,1148634,5097026,0
2015,ANCASH,TRES NIVELES DE GOBIERNO,0,0,4054199555,3191779734,661380,1148634,31174571,15649715
2015,APURIMAC,GOBIERNO NACIONAL,0,0,847301232,792853422,242965,458830,0,0
2015,APURIMAC,GOBIERNOS LOCALES,0,0,907064302,425109743,242965,458830,11407302,2596954
2015,APURIMAC,GOBIERNOS REGIONALES,0,0,902172208,814175218,242965,458830,64977212,64445362
2015,APURIMAC,TRES NIVELES DE GOBIERNO,0,0,2656537742,2032138383,242965,458830,76384514,67042316
2015,AREQUIPA,GOBIERNO NACIONAL,0,0,1964965311,1829896219,850913,1287205,0,0
2015,AREQUIPA,GOBIERNOS LOCALES,0,0,1624572018,978809171,850913,1287205,17053807,4458292
2015,AREQUIPA,GOBIERNOS REGIONALES,0,0,1573556845,1336828205,850913,1287205,0,0
2015,AREQUIPA,TRES NIVELES DE GOBIERNO,0,0,5163094174,4145533595,850913,1287205,17053807,4458292
2015,AYACUCHO,GOBIERNO NACIONAL,0,0,1687815885,1543537763,364963,688657,0,0
2015,AYACUCHO,GOBIERNOS LOCALES,0,0,995713710,736823068,364963,688657,23539760,14457982
2015,AYACUCHO,GOBIERNOS REGIONALES,0,0,1351321722,1251735126,364963,688657,5244084,4495529
2015,AYACUCHO,TRES NIVELES DE GOBIERNO,0,0,4034851317,3532095957,364963,688657,28783844,18953511
2015,CAJAMARCA,GOBIERNO NACIONAL,0,0,2012422456,1876793466,807357,1529755,1697921,1645666
2015,CAJAMARCA,GOBIERNOS LOCALES,0,0,1677182312,1153459656,807357,1529755,42836816,16023059
2015,CAJAMARCA,GOBIERNOS REGIONALES,0,0,1535706152,1408966966,807357,1529755,2751081,2247326
2015,CAJAMARCA,TRES NIVELES DE GOBIERNO,0,0,5225310920,4439220088,807357,1529755,47285818,19916052
2015,CALLAO,GOBIERNO NACIONAL,0,0,0,0,648367,1010315,0,0
2015,CALLAO,GOBIERNOS LOCALES,0,0,0,0,648367,1010315,0,0
2015,CALLAO,GOBIERNOS REGIONALES,0,0,0,0,648367,1010315,0,0
2015,CALLAO,TRES NIVELES DE GOBIERNO,0,0,0,0,648367,1010315,0,0
2015,CUSCO,GOBIERNO NACIONAL,0,0,2946490925,2750078066,756348,1316729,603398,603397
2015,CUSCO,GOBIERNOS LOCALES,0,0,2667743925,2217524438,756348,1316729,55868261,48455296
2015,CUSCO,GOBIERNOS REGIONALES,0,0,1825817148,1630357953,756348,1316729,5893238,5838026
2015,CUSCO,TRES NIVELES DE GOBIERNO,0,0,7440051998,6597960457,756348,1316729,62364897,54896719
2015,HUANCAVELICA,GOBIERNO NACIONAL,0,0,1079397334,998498269,205637,494963,0,0
2015,HUANCAVELICA,GOBIERNOS LOCALES,0,0,676627427,513514253,205637,494963,2792224,2458460
2015,HUANCAVELICA,GOBIERNOS REGIONALES,0,0,854496064,788780369,205637,494963,6305682,6204268
2015,HUANCAVELICA,TRES NIVELES DE GOBIERNO,0,0,2610520825,2300792891,205637,494963,9097906,8662727
2015,HUANUCO,GOBIERNO NACIONAL,0,0,1201674713,1106559839,427449,860537,4102962,4079349
2015,HUANUCO,GOBIERNOS LOCALES,0,0,864480705,590817136,427449,860537,10324629,7573524
2015,HUANUCO,GOBIERNOS REGIONALES,0,0,957414264,891477133,427449,860537,8010589,8007174
2015,HUANUCO,TRES NIVELES DE GOBIERNO,0,0,3023569682,2588854108,427449,860537,22438180,19660047
2015,ICA,GOBIERNO NACIONAL,0,0,971950781,885696310,507681,787170,0,0
2015,ICA,GOBIERNOS LOCALES,0,0,754764758,524686359,507681,787170,15422096,8520175
2015,ICA,GOBIERNOS REGIONALES,0,0,881197057,840210431,507681,787170,0,0
2015,ICA,TRES NIVELES DE GOBIERNO,0,0,2607912596,2250593100,507681,787170,15422096,8520175
2015,JUNIN,GOBIERNO NACIONAL,0,0,1596214152,1461628943,773922,1350783,0,0
2015,JUNIN,GOBIERNOS LOCALES,0,0,1115479115,769348898,773922,1350783,17307589,3696796
2015,JUNIN,GOBIERNOS REGIONALES,0,0,1461481308,1366403848,773922,1350783,407577,357381
2015,JUNIN,TRES NIVELES DE GOBIERNO,0,0,4173174575,3597381689,773922,1350783,17715166,4054177
2015,LA LIBERTAD,GOBIERNO NACIONAL,0,0,1698931337,1593623912,1100416,1859640,0,0
2015,LA LIBERTAD,GOBIERNOS LOCALES,0,0,1537180156,1058095949,1100416,1859640,5205846,3231401
2015,LA LIBERTAD,GOBIERNOS REGIONALES,0,0,1952274598,1778543494,1100416,1859640,0,0
2015,LA LIBERTAD,TRES NIVELES DE GOBIERNO,0,0,5188386091,4430263355,1100416,1859640,5205846,3231401
2015,LAMBAYEQUE,GOBIERNO NACIONAL,0,0,1273246039,1195046546,732843,1260650,0,0
2015,LAMBAYEQUE,GOBIERNOS LOCALES,0,0,765338119,509555229,732843,1260650,11289619,9846163
2015,LAMBAYEQUE,GOBIERNOS REGIONALES,0,0,1197579922,1070648849,732843,1260650,0,0
2015,LAMBAYEQUE,TRES NIVELES DE GOBIERNO,0,0,3236164080,2775250624,732843,1260650,11289619,9846163
2015,LIMA,GOBIERNO NACIONAL,0,0,62238561738,57208263668,6333911,9838251,3345096,3345096
2015,LIMA,GOBIERNOS LOCALES,0,0,5978756055,4771514892,6333911,9838251,12565159,10692689
2015,LIMA,GOBIERNOS REGIONALES,0,0,1128410381,1056661240,6333911,9838251,470971,470927
2015,LIMA,TRES NIVELES DE GOBIERNO,0,0,69345728174,63036439800,6333911,9838251,16381226,14508712
2015,LORETO,GOBIERNO NACIONAL,0,0,1109452403,1031165627,511703,1039372,0,0
2015,LORETO,GOBIERNOS LOCALES,0,0,746664291,607390620,511703,1039372,4264336,2941772
2015,LORETO,GOBIERNOS REGIONALES,0,0,1308791612,1228716033,511703,1039372,2213019,0
2015,LORETO,TRES NIVELES DE GOBIERNO,0,0,3164908306,2867272280,511703,1039372,6477355,2941772
2015,MADRE DE DIOS,GOBIERNO NACIONAL,0,0,478250675,448174583,93243,137316,0,0
2015,MADRE DE DIOS,GOBIERNOS LOCALES,0,0,93080532,73662394,93243,137316,24856,19655
2015,MADRE DE DIOS,GOBIERNOS REGIONALES,0,0,336869673,289400293,93243,137316,2640444,2543999
2015,MADRE DE DIOS,TRES NIVELES DE GOBIERNO,0,0,908200880,811237270,93243,137316,2665300,2563655
2015,MOQUEGUA,GOBIERNO NACIONAL,0,0,290243611,229799993,119686,180477,0,0
2015,MOQUEGUA,GOBIERNOS LOCALES,0,0,546084310,348738578,119686,180477,2098156,1362120
2015,MOQUEGUA,GOBIERNOS REGIONALES,0,0,418915855,369997897,119686,180477,241462,208426
2015,MOQUEGUA,TRES NIVELES DE GOBIERNO,0,0,1255243776,948536468,119686,180477,2339618,1570546
2015,NACIONAL,GOBIERNO NACIONAL,0,0,96739034132,89322017215,18549934,31151643,15272415,15153396
2015,NACIONAL,GOBIERNOS LOCALES,0,0,28925145614,21119831404,18549934,31151643,296258260,178127436
2015,NACIONAL,GOBIERNOS REGIONALES,0,0,27224769831,24722117963,18549934,31151643,130230259,116916092
2015,NACIONAL,TRES NIVELES DE GOBIERNO,0,0,1.52889E+11,1.35164E+11,18549934,31151643,441760934,310196927
2015,PASCO,GOBIERNO NACIONAL,0,0,566830276,509754665,161868,304158,0,0
2015,PASCO,GOBIERNOS LOCALES,0,0,428111718,305626440,161868,304158,10415837,8385501
2015,PASCO,GOBIERNOS REGIONALES,0,0,536459290,479275878,161868,304158,9218628,9084565
2015,PASCO,TRES NIVELES DE GOBIERNO,0,0,1531401284,1294656983,161868,304158,19634465,17470066
2015,PIURA,GOBIERNO NACIONAL,0,0,2217183194,2083204901,1128746,1844129,47200,47200
2015,PIURA,GOBIERNOS LOCALES,0,0,1687922439,1318928789,1128746,1844129,9266362,4105907
2015,PIURA,GOBIERNOS REGIONALES,0,0,1629964126,1479501895,1128746,1844129,163077,88636
2015,PIURA,TRES NIVELES DE GOBIERNO,0,0,5535069759,4881635585,1128746,1844129,9476639,4241743
2015,PROVINCIA CONSTITUCIONAL DEL CALLAO,GOBIERNO NACIONAL,0,0,4659445847,4458842660,0,0,0,0
2015,PROVINCIA CONSTITUCIONAL DEL CALLAO,GOBIERNOS LOCALES,0,0,655160823,556768925,0,0,0,0
2015,PROVINCIA CONSTITUCIONAL DEL CALLAO,GOBIERNOS REGIONALES,0,0,1008013369,940226484,0,0,0,0
2015,PROVINCIA CONSTITUCIONAL DEL CALLAO,TRES NIVELES DE GOBIERNO,0,0,6322620039,5955838069,0,0,0,0
2015,PUNO,GOBIERNO NACIONAL,0,0,1993123971,1846824746,750285,1415608,0,0
2015,PUNO,GOBIERNOS LOCALES,0,0,1429518959,908749288,750285,1415608,5683715,2202872
2015,PUNO,GOBIERNOS REGIONALES,0,0,1421452884,1306185926,750285,1415608,2276606,2276603
2015,PUNO,TRES NIVELES DE GOBIERNO,0,0,4844095814,4061759960,750285,1415608,7960321,4479475
2015,SAN MARTIN,GOBIERNO NACIONAL,0,0,990506679,930218892,481748,840790,0,0
2015,SAN MARTIN,GOBIERNOS LOCALES,0,0,721509840,539602668,481748,840790,11124511,10744854
2015,SAN MARTIN,GOBIERNOS REGIONALES,0,0,1455664420,1363106220,481748,840790,3035124,1937841
2015,SAN MARTIN,TRES NIVELES DE GOBIERNO,0,0,3167680939,2832927780,481748,840790,14159635,12682696
2015,TACNA,GOBIERNO NACIONAL,0,0,459679215,402389653,223313,341838,0,0
2015,TACNA,GOBIERNOS LOCALES,0,0,581142717,434831763,223313,341838,5219052,4963656
2015,TACNA,GOBIERNOS REGIONALES,0,0,455321374,406905626,223313,341838,0,0
2015,TACNA,TRES NIVELES DE GOBIERNO,0,0,1496143306,1244127042,223313,341838,5219052,4963656
2015,TUMBES,GOBIERNO NACIONAL,0,0,454307913,423714929,143767,237685,0,0
2015,TUMBES,GOBIERNOS LOCALES,0,0,288644063,219757374,143767,237685,685406,589686
2015,TUMBES,GOBIERNOS REGIONALES,0,0,411143976,352751294,143767,237685,329622,293417
2015,TUMBES,TRES NIVELES DE GOBIERNO,0,0,1154095952,996223597,143767,237685,1015028,883104
2015,UCAYALI,GOBIERNO NACIONAL,0,0,754733829,706307324,292487,495522,0,0
2015,UCAYALI,GOBIERNOS LOCALES,0,0,425551230,342755462,292487,495522,201392,25034
2015,UCAYALI,GOBIERNOS REGIONALES,0,0,663873162,604644556,292487,495522,0,0
2015,UCAYALI,TRES NIVELES DE GOBIERNO,0,0,1844158221,1653707342,292487,495522,201392,25034
2016,AMAZONAS,GOBIERNO NACIONAL,0,0,813547564,718309798,232278,423898,19110,5919
2016,AMAZONAS,GOBIERNOS LOCALES,0,0,471346726,343525345,232278,423898,3949031,2875024
2016,AMAZONAS,GOBIERNOS REGIONALES,0,0,784265571,708272425,232278,423898,8733077,8093099
2016,AMAZONAS,TRES NIVELES DE GOBIERNO,0,0,2069159861,1770107568,232278,423898,12701218,10974041
2016,ANCASH,GOBIERNO NACIONAL,0,0,1338144030,1120180499,676037,1154639,5358697,4930559
2016,ANCASH,GOBIERNOS LOCALES,0,0,1411724004,974468485,676037,1154639,31291970,18910627
2016,ANCASH,GOBIERNOS REGIONALES,0,0,1377796011,1156393430,676037,1154639,6328136,3303304
2016,ANCASH,TRES NIVELES DE GOBIERNO,0,0,4127664045,3251042414,676037,1154639,42978803,27144491
2016,APURIMAC,GOBIERNO NACIONAL,0,0,882702934,792611561,245364,460868,0,0
2016,APURIMAC,GOBIERNOS LOCALES,0,0,1156933223,715016192,245364,460868,32123471,18681152
2016,APURIMAC,GOBIERNOS REGIONALES,0,0,893298300,792423479,245364,460868,38692447,38137233
2016,APURIMAC,TRES NIVELES DE GOBIERNO,0,0,2932934457,2300051232,245364,460868,70815918,56818386
2016,AREQUIPA,GOBIERNO NACIONAL,0,0,1841277415,1626373924,878878,1301298,0,0
2016,AREQUIPA,GOBIERNOS LOCALES,0,0,1744277589,1163969884,878878,1301298,21265078,8681053
2016,AREQUIPA,GOBIERNOS REGIONALES,0,0,1792228027,1553485098,878878,1301298,0,0
2016,AREQUIPA,TRES NIVELES DE GOBIERNO,0,0,5377783031,4343828906,878878,1301298,21265078,8681053
2016,AYACUCHO,GOBIERNO NACIONAL,0,0,1192528750,1061909558,370683,696152,0,0
2016,AYACUCHO,GOBIERNOS LOCALES,0,0,1094668973,745460930,370683,696152,44568296,34839356
2016,AYACUCHO,GOBIERNOS REGIONALES,0,0,1291464081,1150751774,370683,696152,14238996,6163049
2016,AYACUCHO,TRES NIVELES DE GOBIERNO,0,0,3578661804,2958122262,370683,696152,58807292,41002405
2016,CAJAMARCA,GOBIERNO NACIONAL,0,0,1679165153,1411837667,817826,1533783,398700,398694
2016,CAJAMARCA,GOBIERNOS LOCALES,0,0,1958655669,1355169009,817826,1533783,63428899,48456231
2016,CAJAMARCA,GOBIERNOS REGIONALES,0,0,1717339475,1535840675,817826,1533783,2298135,1376131
2016,CAJAMARCA,TRES NIVELES DE GOBIERNO,0,0,5355160297,4302847351,817826,1533783,66125734,50231057
2016,CALLAO,GOBIERNO NACIONAL,0,0,0,0,668669,1024439,0,0
2016,CALLAO,GOBIERNOS LOCALES,0,0,0,0,668669,1024439,0,0
2016,CALLAO,GOBIERNOS REGIONALES,0,0,0,0,668669,1024439,0,0
2016,CALLAO,TRES NIVELES DE GOBIERNO,0,0,0,0,668669,1024439,0,0
2016,CUSCO,GOBIERNO NACIONAL,0,0,2560718048,2239237132,773014,1324371,10277,10277
2016,CUSCO,GOBIERNOS LOCALES,0,0,2561963823,2140460228,773014,1324371,53165884,46279628
2016,CUSCO,GOBIERNOS REGIONALES,0,0,1961556714,1676408487,773014,1324371,5750149,5304732
2016,CUSCO,TRES NIVELES DE GOBIERNO,0,0,7084238585,6056105847,773014,1324371,58926310,51594636
2016,HUANCAVELICA,GOBIERNO NACIONAL,0,0,938623998,884042774,204276,498556,0,0
2016,HUANCAVELICA,GOBIERNOS LOCALES,0,0,787799483,560985717,204276,498556,12019004,5731299
2016,HUANCAVELICA,GOBIERNOS REGIONALES,0,0,866449173,813611444,204276,498556,3846755,3676466
2016,HUANCAVELICA,TRES NIVELES DE GOBIERNO,0,0,2592872654,2258639935,204276,498556,15865759,9407765
2016,HUANUCO,GOBIERNO NACIONAL,0,0,1143485041,1033944898,431645,866631,0,0
2016,HUANUCO,GOBIERNOS LOCALES,0,0,1014900395,721780501,431645,866631,19074947,13937774
2016,HUANUCO,GOBIERNOS REGIONALES,0,0,1003502133,953736520,431645,866631,7712515,6995767
2016,HUANUCO,TRES NIVELES DE GOBIERNO,0,0,3161887569,2709461919,431645,866631,26787462,20933541
2016,ICA,GOBIERNO NACIONAL,0,0,959943478,817395746,525605,794919,0,0
2016,ICA,GOBIERNOS LOCALES,0,0,739130434,511951814,525605,794919,14361840,9813158
2016,ICA,GOBIERNOS REGIONALES,0,0,880812570,830622258,525605,794919,420454,307413
2016,ICA,TRES NIVELES DE GOBIERNO,0,0,2579886482,2159969818,525605,794919,14782294,10120571
2016,JUNIN,GOBIERNO NACIONAL,0,0,1713049942,1484018375,785493,1360506,0,0
2016,JUNIN,GOBIERNOS LOCALES,0,0,1242220723,872773823,785493,1360506,44254784,25495207
2016,JUNIN,GOBIERNOS REGIONALES,0,0,1648185886,1478107346,785493,1360506,0,0
2016,JUNIN,TRES NIVELES DE GOBIERNO,0,0,4603456551,3834899544,785493,1360506,44254784,25495207
2016,LA LIBERTAD,GOBIERNO NACIONAL,0,0,1605118851,1480307548,1136638,1882405,0,0
2016,LA LIBERTAD,GOBIERNOS LOCALES,0,0,1692880623,1266911599,1136638,1882405,16642305,13975822
2016,LA LIBERTAD,GOBIERNOS REGIONALES,0,0,2091036556,1910469288,1136638,1882405,0,0
2016,LA LIBERTAD,TRES NIVELES DE GOBIERNO,0,0,5389036030,4657688435,1136638,1882405,16642305,13975822
2016,LAMBAYEQUE,GOBIERNO NACIONAL,0,0,1443666720,1146173512,751693,1270794,0,0
2016,LAMBAYEQUE,GOBIERNOS LOCALES,0,0,807563547,544692022,751693,1270794,22353797,5904945
2016,LAMBAYEQUE,GOBIERNOS REGIONALES,0,0,1215860059,1115998737,751693,1270794,0,0
2016,LAMBAYEQUE,TRES NIVELES DE GOBIERNO,0,0,3467090326,2806864271,751693,1270794,22353797,5904945
2016,LIMA,GOBIERNO NACIONAL,0,0,65542263142,59243712287,6533063,9989369,3203646,1601710
2016,LIMA,GOBIERNOS LOCALES,0,0,6482670060,5071843046,6533063,9989369,11412766,5906801
2016,LIMA,GOBIERNOS REGIONALES,0,0,1130270790,1079576536,6533063,9989369,1244222,431424
2016,LIMA,TRES NIVELES DE GOBIERNO,0,0,73155203992,65395131869,6533063,9989369,15860634,7939935
2016,LORETO,GOBIERNO NACIONAL,0,0,1118581531,970174747,523205,1049364,199374,0
2016,LORETO,GOBIERNOS LOCALES,0,0,897672301,666286431,523205,1049364,10656035,9677465
2016,LORETO,GOBIERNOS REGIONALES,0,0,1488454152,1327490116,523205,1049364,11500,11500
2016,LORETO,TRES NIVELES DE GOBIERNO,0,0,3504707984,2963951294,523205,1049364,10866909,9688965
2016,MADRE DE DIOS,GOBIERNO NACIONAL,0,0,470990895,425232991,97938,140508,0,0
2016,MADRE DE DIOS,GOBIERNOS LOCALES,0,0,121168498,86517509,97938,140508,8029268,1473712
2016,MADRE DE DIOS,GOBIERNOS REGIONALES,0,0,349503315,305491921,97938,140508,939292,934410
2016,MADRE DE DIOS,TRES NIVELES DE GOBIERNO,0,0,941662708,817242421,97938,140508,8968560,2408122
2016,MOQUEGUA,GOBIERNO NACIONAL,0,0,339779616,271188527,122115,182333,0,0
2016,MOQUEGUA,GOBIERNOS LOCALES,0,0,571115775,403590599,122115,182333,8756149,4687041
2016,MOQUEGUA,GOBIERNOS REGIONALES,0,0,513966565,454490905,122115,182333,23734,22500
2016,MOQUEGUA,TRES NIVELES DE GOBIERNO,0,0,1424861956,1129270031,122115,182333,8779883,4709541
2016,NACIONAL,GOBIERNO NACIONAL,0,0,97567912387,87403933246,19030611,31488625,10689804,8446228
2016,NACIONAL,GOBIERNOS LOCALES,0,0,31397236289,23003218952,19030611,31488625,474899868,313445612
2016,NACIONAL,GOBIERNOS REGIONALES,0,0,29317069251,26235714968,19030611,31488625,101051146,84264681
2016,NACIONAL,TRES NIVELES DE GOBIERNO,0,0,1.58282E+11,1.36643E+11,19030611,31488625,586640818,406156522
2016,PASCO,GOBIERNO NACIONAL,0,0,548430097,451914620,162935,306322,0,0
2016,PASCO,GOBIERNOS LOCALES,0,0,450466590,312169514,162935,306322,6981062,4816905
2016,PASCO,GOBIERNOS REGIONALES,0,0,631218838,566772503,162935,306322,5410617,5247428
2016,PASCO,TRES NIVELES DE GOBIERNO,0,0,1630115525,1330856637,162935,306322,12391679,10064333
2016,PIURA,GOBIERNO NACIONAL,0,0,2061878852,1821899788,1162618,1858617,0,0
2016,PIURA,GOBIERNOS LOCALES,0,0,1741934667,1278090735,1162618,1858617,21410066,17119654
2016,PIURA,GOBIERNOS REGIONALES,0,0,1763772113,1559901990,1162618,1858617,0,0
2016,PIURA,TRES NIVELES DE GOBIERNO,0,0,5567585632,4659892513,1162618,1858617,21410066,17119654
2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,GOBIERNO NACIONAL,0,0,3248607383,2812268622,0,0,0,0
2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,GOBIERNOS LOCALES,0,0,746792368,599249330,0,0,0,0
2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,GOBIERNOS REGIONALES,0,0,1209216422,1101742771,0,0,0,0
2016,PROVINCIA CONSTITUCIONAL DEL CALLAO,TRES NIVELES DE GOBIERNO,0,0,5204616173,4513260723,0,0,0,0
2016,PUNO,GOBIERNO NACIONAL,0,0,2267518200,2064957701,754533,1429098,0,0
2016,PUNO,GOBIERNOS LOCALES,0,0,1505685251,1051785874,754533,1429098,12890224,6381240
2016,PUNO,GOBIERNOS REGIONALES,0,0,1517527326,1387598678,754533,1429098,2300000,2241699
2016,PUNO,TRES NIVELES DE GOBIERNO,0,0,5290730777,4504342253,754533,1429098,15190224,8622939
2016,SAN MARTIN,GOBIERNO NACIONAL,0,0,914932801,823711569,493843,851883,1500000,1499069
2016,SAN MARTIN,GOBIERNOS LOCALES,0,0,821897823,613090858,493843,851883,9000668,4615929
2016,SAN MARTIN,GOBIERNOS REGIONALES,0,0,1352355456,1231451473,493843,851883,2787655,1724684
2016,SAN MARTIN,TRES NIVELES DE GOBIERNO,0,0,3089186080,2668253900,493843,851883,13288323,7839682
2016,TACNA,GOBIERNO NACIONAL,0,0,875624999,812440617,230366,346013,0,0
2016,TACNA,GOBIERNOS LOCALES,0,0,560303005,441943498,230366,346013,4297082,4219473
2016,TACNA,GOBIERNOS REGIONALES,0,0,534799654,417850478,230366,346013,18000,0
2016,TACNA,TRES NIVELES DE GOBIERNO,0,0,1970727658,1672234593,230366,346013,4315082,4219473
2016,TUMBES,GOBIERNO NACIONAL,0,0,372287997,311434342,147710,240590,0,0
2016,TUMBES,GOBIERNOS LOCALES,0,0,295488328,187466770,147710,240590,1854947,311761
2016,TUMBES,GOBIERNOS REGIONALES,0,0,448318116,401414991,147710,240590,295462,293842
2016,TUMBES,TRES NIVELES DE GOBIERNO,0,0,1116094441,900316103,147710,240590,2150409,605603
2016,UCAYALI,GOBIERNO NACIONAL,0,0,941600517,844159992,304186,501269,0,0
2016,UCAYALI,GOBIERNOS LOCALES,0,0,517976411,374019266,304186,501269,1112295,654355
2016,UCAYALI,GOBIERNOS REGIONALES,0,0,853871948,725811678,304186,501269,0,0
2016,UCAYALI,TRES NIVELES DE GOBIERNO,0,0,2313448876,1943990936,304186,501269,1112295,654355
2017,AMAZONAS,GOBIERNO NACIONAL,0,0,1253308060,1206270097,236607,424952,3522973,3315517
2017,AMAZONAS,GOBIERNOS LOCALES,0,0,594315078,389531172,236607,424952,14735048,14317716
2017,AMAZONAS,GOBIERNOS REGIONALES,0,0,934264709,830745792,236607,424952,13847183,13482477
2017,AMAZONAS,TRES NIVELES DE GOBIERNO,0,0,2781887847,2426547061,236607,424952,32105204,31115710
2017,ANCASH,GOBIERNO NACIONAL,0,0,1679085590,1459326250,694742,1160490,6573835,5886399
2017,ANCASH,GOBIERNOS LOCALES,0,0,1812718478,1164517471,694742,1160490,39058270,28289722
2017,ANCASH,GOBIERNOS REGIONALES,0,0,1625125383,1381690700,694742,1160490,3113323,1490299
2017,ANCASH,TRES NIVELES DE GOBIERNO,0,0,5116929451,4005534421,694742,1160490,48745428,35666420
2017,APURIMAC,GOBIERNO NACIONAL,0,0,1065686622,953500723,248674,462791,0,0
2017,APURIMAC,GOBIERNOS LOCALES,0,0,1248944809,736502405,248674,462791,43386769,28091559
2017,APURIMAC,GOBIERNOS REGIONALES,0,0,990625693,887309966,248674,462791,35409746,23803270
2017,APURIMAC,TRES NIVELES DE GOBIERNO,0,0,3305257124,2577313094,248674,462791,78796515,51894829
2017,AREQUIPA,GOBIERNO NACIONAL,0,0,1914761076,1811847596,911876,1315528,0,0
2017,AREQUIPA,GOBIERNOS LOCALES,0,0,1863898822,1224709560,911876,1315528,48985072,32485041
2017,AREQUIPA,GOBIERNOS REGIONALES,0,0,2339318673,1933173320,911876,1315528,0,0
2017,AREQUIPA,TRES NIVELES DE GOBIERNO,0,0,6117978571,4969730476,911876,1315528,48985072,32485041
2017,AYACUCHO,GOBIERNO NACIONAL,0,0,1273561493,1191457223,377531,703629,0,0
2017,AYACUCHO,GOBIERNOS LOCALES,0,0,1295666099,879825407,377531,703629,56961693,40332875
2017,AYACUCHO,GOBIERNOS REGIONALES,0,0,1484504663,1251049430,377531,703629,12984460,12788951
2017,AYACUCHO,TRES NIVELES DE GOBIERNO,0,0,4053732255,3322332060,377531,703629,69946153,53121826
2017,CAJAMARCA,GOBIERNO NACIONAL,0,0,1625566257,1513465894,831125,1537172,540238,237000
2017,CAJAMARCA,GOBIERNOS LOCALES,0,0,2148977213,1554787168,831125,1537172,67864055,57876436
2017,CAJAMARCA,GOBIERNOS REGIONALES,0,0,2089155842,1775305276,831125,1537172,2350507,1559681
2017,CAJAMARCA,TRES NIVELES DE GOBIERNO,0,0,5863699312,4843558338,831125,1537172,70754800,59673118
2017,CALLAO,GOBIERNO NACIONAL,0,0,0,0,693346,1038706,0,0
2017,CALLAO,GOBIERNOS LOCALES,0,0,0,0,693346,1038706,0,0
2017,CALLAO,GOBIERNOS REGIONALES,0,0,0,0,693346,1038706,0,0
2017,CALLAO,TRES NIVELES DE GOBIERNO,0,0,0,0,693346,1038706,0,0
2017,CUSCO,GOBIERNO NACIONAL,0,0,2319121664,2172463352,792537,1331758,0,0
2017,CUSCO,GOBIERNOS LOCALES,0,0,2693790770,1999179503,792537,1331758,64457626,43368433
2017,CUSCO,GOBIERNOS REGIONALES,0,0,1926522608,1690399024,792537,1331758,2936628,2415242
2017,CUSCO,TRES NIVELES DE GOBIERNO,0,0,6939435042,5862041879,792537,1331758,67394254,45783675
2017,HUANCAVELICA,GOBIERNO NACIONAL,0,0,775547174,732239403,203693,502084,0,0
2017,HUANCAVELICA,GOBIERNOS LOCALES,0,0,934711542,676003807,203693,502084,26449333,18032710
2017,HUANCAVELICA,GOBIERNOS REGIONALES,0,0,1057900639,932305037,203693,502084,4476868,4279835
2017,HUANCAVELICA,TRES NIVELES DE GOBIERNO,0,0,2768159355,2340548247,203693,502084,30926201,22312544
2017,HUANUCO,GOBIERNO NACIONAL,0,0,1211220498,1116804266,437020,872523,0,0
2017,HUANUCO,GOBIERNOS LOCALES,0,0,1257962829,828345322,437020,872523,25374097,16772826
2017,HUANUCO,GOBIERNOS REGIONALES,0,0,1208407874,1026777748,437020,872523,2765227,2743122
2017,HUANUCO,TRES NIVELES DE GOBIERNO,0,0,3677591201,2971927336,437020,872523,28139324,19515948
2017,ICA,GOBIERNO NACIONAL,0,0,1032029178,926153854,545934,802610,0,0
2017,ICA,GOBIERNOS LOCALES,0,0,752154036,520970994,545934,802610,14585953,7258338
2017,ICA,GOBIERNOS REGIONALES,0,0,1017389079,917417685,545934,802610,0,0
2017,ICA,TRES NIVELES DE GOBIERNO,0,0,2801572293,2364542533,545934,802610,14585953,7258338
2017,JUNIN,GOBIERNO NACIONAL,0,0,1604578525,1451522958,799765,1370274,0,0
2017,JUNIN,GOBIERNOS LOCALES,0,0,1353878323,899676628,799765,1370274,96601362,38451657
2017,JUNIN,GOBIERNOS REGIONALES,0,0,1911058192,1741673923,799765,1370274,0,0
2017,JUNIN,TRES NIVELES DE GOBIERNO,0,0,4869515040,4092873509,799765,1370274,96601362,38451657
2017,LA LIBERTAD,GOBIERNO NACIONAL,0,0,2044600138,1731357201,1181594,1905301,0,0
